フィッシャーマンセーター,fisherman's sweater,,
フィッシュ,fish,fiche,
フィッシュアイレンズ,fisheye lens,,
フィッシュアンドチップス,fish and chips,,
フィッシュカツ,flat breaded fish cakes,,
フィッシュフィンガー,fish finger,fishstick,
フィッシュミール,fish meal,,
フィッシング,fishing,phishing,
フィッシングキャット,fishing cat,,
フィッシングジャケット,fishing jacket,,
フィッティング,fitting,,
フィッティングルーム,fitting room,,
フィット,fit,,
フィットネス,fitness,,
フィットネスクラブ,fitness club,gym,health spa
フィットネスシューズ,fitness shoes,,
フィットネスバイク,exercise bike,,
フィップス,FIPS,,
フィデリティー,fidelity,,
フィトエストロゲン,phytoestrogen,,
フィトクロム,phytochrome,,
フィトンチッド,phytoncide,,
フィド,FIDO,,
フィドル,fiddle,,
フィナカップ,Fédération Internationale de Natation Amateur cup,FINA cup,
フィナステリド,finasteride,,
フィナル,finale,,
フィナンシア,financier,,
フィナンシェ,financier,,
フィナンシャル,financial,,
フィナーレ,finale,,
フィニッシュ,finish,,
フィフティ,fifty,,
フィフティー,fifty,,
フィフティーズ,fifties,,
フィフティーフィフティー,fifty-fifty,,
フィフティーン,fifteen,,
フィブリノゲン,fibrinogen,,
フィブリノーゲン,fibrinogen,,
フィブリン,fibrin,,
フィブロイン,fibroin,,
フィプロニル,fipronil,,
フィメイル,female,,
フィメール,female,,
フィヨルド,fjord,,
フィラデルフィア,Philadelphia,,
フィラメント,filament,,
フィラリア,filaria,,
フィランスロピー,philanthropy,,
フィランソロピー,philanthropy,,
フィラー,filler,,
フィリッピン,Philippines,,
フィリップ,fillip,Philip,
フィリバスター,filibuster,,
フィリピン,Philippines,,
フィリピンクロミス,Philippines chromis,,
フィリピンパブ,Filipina hostess pub,,
フィリピンワニ,Philippine crocodile,,
フィリピーナ,Filipina,,
フィリピーノ,Filipino,,
フィリング,filling,,
フィル,fill,philharmonic,
フィルイン,fill-in,,
フィルタ,filter,,
フィルタバンク,filter-bank,,
フィルタリング,filtering,,
フィルター,filter,,
フィルターバブル,filter bubble,intellectual isolation caused by personalized search technologies,
フィルタープレス,filter press,,
フィルダム,fill dam,,
フィルダースチョイス,fielder's choice,,
フィルダーズチョイス,fielder's choice,,
フィルダーチョイス,fielder's choice,,
フィルハンドル,fill handle,,
フィルハーモニック,philharmonic,,
フィルハーモニー,philharmonie,philharmonic,
フィルム,film,,
フィルムクリップ,film clip,,
フィルムケース,film canister,film case,
フィルムスキャナ,film scanner,,
フィルムスピード,film speed,,
フィルムネット,film net,,
フィルムバッジ,film badge,,
フィルムライブラリ,film library,,
フィルムライブラリー,film library,,
フィルムレコーダ,film recorder,,
フィレ,fillet,tenderloin,
フィレオ,filet,,
フィレット,fillet,,
フィロキセラ,phylloxera,,
フィロソファー,philosopher,,
フィロソフィー,philosophy,,
フィロソマ,phyllosoma,,
フィロデンドロン,philodendron,,
フィロロジー,philology,,
フィン,fin,,
フィンガ,finger,,
フィンガリング,fingering,,
フィンガー,finger,,
フィンガージョイント,finger joint,,
フィンガープリント,fingerprint,,
フィンガーペインティング,finger painting,,
フィンガーボード,fingerboard,,
フィンガーボール,finger bowl,,
フィンスイミング,fin swimming,finswimming,
フィンスタビライザー,fin stabilizer,,
フィンチ,finch,,
フィンテック,fintech,financial technology,application of information technology to financial services
フィンドレビン,vinyl drainpipe with fins,,
フィンランド,Finland,,
フィー,phi,diameter,
フィージビリティ,feasibility,,
フィージビリティスタディ,feasibility study,,
フィージビリティー,feasibility,,
フィージビリティースタディ,feasibility study,,
フィージビリティースタディー,feasibility study,,
フィーダ,feeder,,
フィーダー,feeder,,
フィーチャ,feature,,
フィーチャコネクタ,feature connector,,
フィーチャリング,featuring,feature,
フィーチャー,feature,,
フィーチャーグループ,feature group,,
フィーチャーフォン,feature phone,,
フィーチャーホン,feature phone,,
フィーチュア,feature,,
フィーディング,feeding,,
フィーデル,fiddle,,
フィート,feet,foot,
フィード,feed,,
フィードバック,feedback,,
フィードフォワード,feed-forward,,
フィードロット,feed lot,,
フィーバー,fever,,
フィービジネス,fee business,,
フィーメイル,female,,
フィーメル,female,,
フィーメール,female,,
フィーリング,feeling,,
フィールダーズチョイス,fielder's choice,,
フィールディング,fielding,,
フィールド,field,,
フィールドアスレチック,outdoor obstacle course,,
フィールドアップグレード,field upgrade,,
フィールドアーチェリー,field archery,,
フィールドエンジニア,field engineer,FE,
フィールドグラス,field-glasses,,
フィールドゴール,field goal,,
フィールドスタディー,field study,,
フィールドテスト,field test,,
フィールドノート,field note,,
フィールドホッケー,field hockey,,
フィールドマップ,field map,,
フィールドマン,fieldman,,
フィールドワーク,fieldwork,,
フイ,coming to nothing,ending without result,total waste
フイゴ,,,
フイジカル,physical,,
フイリアザラシ,ringed seal,,
フイリピン,Philippines,,
フイルム,film,,
フゥフゥ,sound of heavy breathing,blowing on something,
フウ,Formosan sweetgum,,
フウセンウナギ,whiptail gulper,,
フウトウカズラ,Japanese pepper,,
フウフウ,sound of heavy breathing,blowing on something,
フウライカジキ,shortbill spearfish,,
フウライチョウチョウウオ,vagabond butterflyfish,,
フウロソウ,geranium,,
フェ,hoe,raw fish or meat dish in Korean cuisine,
フェア,fair,fare,fear
フェアウェイ,fairway,,
フェアウェー,fairway,,
フェアウエー,fairway,,
フェアキャッチ,fair catch,,
フェアコピー,fair copy,,
フェアセックス,fair sex,,
フェアトレード,fair trade,,
フェアプレー,fair play,,
フェアボール,fair ball,,
フェアリー,fairy,,
フェアリーテール,fairy-tale,,
フェアリーランド,fairyland,,
フェアー,fair,fare,fear
フェイク,fake,,
フェイクニュース,fake news,,
フェイクファー,fake fur,,
フェイシャル,facial,,
フェイジョア,feijoa,pineapple guava,guavasteen
フェイス,face,,
フェイスタオル,face towel,,
フェイスタトゥー,face tattoo,,
フェイスブック,Facebook,,
フェイスマーク,smiley,emoticon,
フェイスライン,face outline,contours of a face,
フェイズ,phase,,
フェイズィング,phasing,,
フェイダー,fader,,
フェイドアウト,fadeout,,
フェイバリット,favorite,favourite,
フェイリュア,failure,,
フェイル,fail,,
フェイルセーフ,fail-safe,failsafe,
フェイント,feint,,
フェザ,feather,,
フェザー,feather,,
フェザーカット,feathercut,,
フェザープレーン,feather plane,,
フェジョアダ,feijoada,,
フェジョアーダ,feijoada,,
フェス,festival,,
フェスタ,festival,,
フェスティバル,festival,,
フェスティヴァル,festival,,
フェタ,feta,,
フェタチーズ,feta cheese,,
フェチ,fetish,passion,enthusiasm
フェッチ,fetch,,
フェッチサイクル,fetch cycle,,
フェットチーネ,fettucine,,
フェップ,FEP,,
フェティシズム,fetishism,,
フェティッシュ,fetish,,
フェデラリスト,federalist,,
フェデラル,federal,,
フェデラルファンド,federal fund,FF,
フェデリーニ,fedelini,,
フェデレーション,federation,,
フェトチーネ,fettucine,,
フェドラ,fedora,,
フェナセチン,phenacetin,,
フェナントレン,phenanthrene,,
フェニキア,Phoenicia,,
フェニックス,phoenix,,
フェニュグリーク,fenugreek,,
フェニル,phenyl,,
フェニルアラニン,phenylalanine,,
フェニールケトン,phenylketon,,
フェヌグリーク,fenugreek,,
フェネチルアミン,phenethylamine,,
フェネック,fennec fox,,
フェネル,fennel,,
フェノチアジン,phenothiazine,,
フェノバルビタール,phenobarbital,,
フェノメノン,phenomenon,,
フェノール,phenol,,
フェノールフタレイン,phenolphthalein,,
フェバリット,favorite,favourite,
フェビアニズム,Fabianism,,
フェブラリー,February,,
フェミナチ,feminazi,man-hating feminist,
フェミニスト,man who indulges women,gentleman,feminist
フェミニズム,feminism,,
フェミニティーテスト,feminity test,,
フェミニニティーコントロール,femininity control,,
フェミニン,feminine,,
フェミニンルック,feminine look,,
フェムト,femto-,10^-15,
フェムトメートル,femtometer,,
フェヤウェイ,fairway,,
フェヤウエイ,fairway,,
フェラ,fellatio,,
フェライト,ferrite,,
フェライトコア,ferrite core,,
フェラチオ,fellatio,blow job,
フェリチン,ferritin,,
フェリー,ferry,,
フェリーボート,ferryboat,,
フェルウル,ferrule,,
フェルト,felt,,
フェルトペン,felt pen,felt-tip pen,fiber-tip pen
フェルマータ,fermata,,
フェルミウム,fermium,,
フェルミオン,fermion,,
フェルール,ferrule,,
フェレット,ferret,,
フェロアロイ,ferro-alloy,,
フェロセン,ferrocene,,
フェロタイプ,ferrotype,,
フェロモン,pheromone,,
フェロー,fellow,,
フェローシップ,fellowship,,
フェローチェ,feroce,,
フェンシング,fencing,,
フェンス,fence,,
フェンタニル,fentanyl,,
フェンタニール,fentanyl,,
フェンダー,Fender,fender,wing
フェンネル,fennel,,
フェー,hoe,raw fish or meat dish in Korean cuisine,
フェーク,fake,,
フェークファー,fake fur,,
フェーザ,phaser,phasor,
フェーザー,phaser,phasor,
フェーシャル,facial,,
フェース,face,faith,belief
フェースオフ,face-off,,
フェースカード,face-card,,
フェースシート,face sheet,questionnaire that asks for a demographic profile,
フェースツーフェース,face to face,,
フェースバリュー,face value,,
フェースパウダー,face powder,,
フェースライン,face outline,contours of a face,
フェーズ,phase,,
フェータリスト,fatalist,,
フェータル,fatal,,
フェーディング,fading,,
フェード,fade,,
フェードアウト,fade-out,FO,
フェードイン,fade-in,FI,
フェードボール,fade ball,,
フェーバリット,favorite,favourite,
フェーブル,fable,,
フェール,fail,Fer,
フェールセーフ,fail-safe,failsafe,
フェールソフト,failsoft,,
フェーン,foehn,föhn,foehn wind
フエコチドリ,piping plover,,
フエダイ,star snapper,,
フエヤッコダイ,longnose butterfly fish,forcepsfish,
フォア,four,fore,forehand
フォアインハンド,four-in-hand,,
フォアグラ,foie gras,,
フォアグラウンド,foreground,,
フォアグラウンドプログラム,foreground program,,
フォアグランドジョブ,foreground job,,
フォアシステムズ,Fore Systems,,
フォアダイス,Fordyce's spot,,
フォアハンド,forehand,,
フォアボール,base on balls,walk,pass
フォアマン,foreman,,
フォアレターワード,four-letter word,,
フォイル,foil,,
フォカッチャ,focaccia,,
フォグ,fog,,
フォグランプ,fog lamp,,
フォゲットミーノット,forget-me-not,,
フォスゲン,phosgene,carbonyl chloride,
フォスターチャイルド,foster child,,
フォスターペアレント,foster parent,,
フォスファターゼ,phosphatase,,
フォスフォラス,phosphorus,,
フォスフォリラーゼ,phosphorylase,,
フォックス,fox,,
フォックステリア,fox terrier,,
フォックストロット,fox-trot,foxtrot,
フォックスハウンド,foxhound,,
フォックスフェイス,nipplefruit,apple of Sodom,titty fruit
フォッグライト,fog light,,
フォッグランプ,fog lamp,,
フォッサ,fossa,,
フォッサマグナ,fossa magna,,
フォティーノ,photino,,
フォト,photo,,
フォトアルバム,photo album,book of photographs,
フォトカップラ,photocoupler,,
フォトカップラー,photocoupler,,
フォトカプラー,photocoupler,,
フォトギャラリー,photo gallery,,
フォトクロミック,photochromic,,
フォトクロミックガラス,photochromic glass,,
フォトグラビア,photogravure,,
フォトグラフ,photograph,,
フォトグラファー,photographer,,
フォトグラフィ,photography,,
フォトグラフィー,photography,,
フォトコラージュ,photocollage,photomontage,
フォトコンテスト,photo contest,,
フォトジェ,photogenic,,
フォトジェニック,photogenic,,
フォトジェニー,photogenie,,
フォトジャーナリスト,photojournalist,,
フォトジャーナリズム,photojournalism,,
フォトスタジオ,photo studio,,
フォトスタンプ,photo stamp,,
フォトストーリー,photo story,,
フォトセル,photocell,,
フォトダイオード,photodiode,,
フォトトランジスタ,phototransistor,,
フォトトランジスター,phototransistor,,
フォトニュートロン,photoneutron,,
フォトファブリケーション,photofabrication,,
フォトフレーム,picture frame,,
フォトブック,book of photographs,photo book,
フォトブラシ,photo brush,,
フォトプレー,photoplay,,
フォトプレーヤー,photoplayer,,
フォトマスク,photomask,,
フォトモンタージュ,photomontage,,
フォトライブラリー,photo library,,
フォトリアリスティック,photo realistic,,
フォトリアリズム,photo realism,,
フォトリソグラフィ,photolithography,,
フォトリソグラフィー,photolithography,,
フォトレジスト,photoresist,,
フォトレタッチ,photo retouching,,
フォトレタッチソフト,photo-retouching software,,
フォトン,photon,,
フォトンファクトリー,photon factory,,
フォニオ,fonio,white fonio,fonio millet
フォニックス,phonics,,
フォニーム,phoneme,,
フォネティックス,phonetics,,
フォネーム,phoneme,,
フォノグラフ,phonograph,,
フォノライト,phonolite,,
フォノロジー,phonology,,
フォノン,phonon,,
フォブ,free on board,FOB,
フォブポケット,fob pocket,,
フォボス,Phobos,,
フォリオ,folio,,
フォリナー,foreigner,,
フォリント,forint,,
フォルアウト,fallout,fall-out,fall out
フォルクローレ,folklore,,
フォルダ,folder,,
フォルダー,folder,,
フォルテ,forte,,
フォルティシモ,fortissimo,,
フォルティッシモ,fortissimo,,
フォルティッスィモ,fortissimo,,
フォルテピアノ,fortepiano,,
フォルト,fault,,
フォルブランシュ,Folle Blanche,,
フォルマリズム,formalism,,
フォルマリン,formalin,,
フォルマント,formant,,
フォルム,forum,form,shape
フォルムアルデヒド,formaldehyde,methanal,
フォレスト,forest,,
フォロウ,follow,follow-up,following up
フォロワー,follower,,
フォロー,follow,follow-up,following up
フォローアップ,follow-up,,
フォローウインド,following wind,tailwind,
フォロースルー,follow-through,,
フォローパン,follow pan,,
フォワグラ,foie gras,,
フォワーディング,forwarding,,
フォワード,forward,forwarding,forwards
フォワードパス,forward pass,,
フォワードリンク,forward link,,
フォン,phon,fond,
フォンコンファレンス,phone conference,,
フォンシェーディング,Phong shading,,
フォンダン,fondant,,
フォンデュ,fondue,,
フォンデュー,fondue,,
フォント,font,,
フォントエディタ,font editor,,
フォントサイズ,font size,,
フォントファイル,font file,,
フォントファミリ,font family,,
フォントプログラム,font program,,
フォントメトリック,font metric,,
フォンパイ,wind tiles,,
フォー,four,pho,Vietnamese noodle soup
フォーアイバタフライフィッシュ,foureye butterflyfish,,
フォーウエーフラッシャー,four-way flasher,,
フォーカス,focus,forecast,
フォーカルプレーン,focal plane,,
フォーカルプレーンシャッター,focal-plane shutter,,
フォーカード,four of a kind,,
フォーキャスト,forecast,prediction,
フォーク,fork,folk,folk song
フォークアート,folk art,,
フォークギター,folk guitar,,
フォークシンガー,folk singer,,
フォークソノミー,folksonomy,,
フォークソング,folk song,,
フォークダンス,folk dance,,
フォークボール,forkball,,
フォークミュージック,folk music,,
フォークランドオオカミ,Falkland Islands wolf,warrah,Falkland Islands dog
フォークリフト,forklift,,
フォークロア,folklore,,
フォークロック,folk rock,,
フォーケーテレビ,4K TV,ultra high definition television,
フォーゲットミーノット,forget-me-not,,
フォーサイクルエンジン,four-cycle engine,,
フォーシーム,four-seam fastball,,
フォージ,forge,,
フォージーエル,4GL,,
フォース,force,FORTH,
フォースアウト,force-out,,
フォースプレー,force play,,
フォーチュン,fortune,,
フォーチュンクッキー,fortune cookie,,
フォーチュンテラー,fortune-teller,,
フォーティ,forty,,
フォーティー,forty,,
フォーティーン,fourteen,,
フォーディー,4D,,
フォートラン,formula translation,FORTRAN,
フォード,ford,Ford,
フォーナイン,four nines,,
フォーバンディッドバタフライフィッシュ,four-banded butterflyfish,,
フォービスム,Fauvism,,
フォービート,four-beat,,
フォーブ,Fauve,fauve,
フォーマ,FOMA,,
フォーマッタ,formatter,,
フォーマッティング,formatting,,
フォーマット,format,,
フォーマティング,formatting,,
フォーマリズム,formalism,,
フォーマル,formal,,
フォーマルウェア,formal wear,,
フォーマルウエア,formal wear,,
フォーマルドレス,formal dress,,
フォーマルハウト,Fomalhaut,Alpha Piscis Austrini,
フォーミュラ,formula,,
フォーミュラカー,formula car,,
フォーミュラプラン,formula plan,,
フォーミュラリー,formulary,,
フォーム,foam,form,
フォームスタッカー,form stacker,,
フォームファクタ,form factor,,
フォームフィード,form-feed,FF,
フォームラバー,foam rubber,,
フォームローラー,foam roller,,
フォーメーション,formation,,
フォーラム,forum,,
フォーラムショッピング,seeking a venue,,
フォーラムディスカッション,forum discussion,,
フォーリーズ,follies,,
フォール,fall,,
フォールアウト,fallout,fall-out,fall out
フォールアウトシェルター,fallout shelter,,
フォールスアイサージャント,false-eye sergeant,,
フォールディング,folding,intramolecular self-assembly,
フォールディングドア,folding door,,
フォールディングナイフ,folding knife,,
フォールト,fault,,
フォールトトレランス,fault-tolerance,,
フォールトトレラント,fault-tolerant,,
フォールバック,fallback,fall-back,
フォールライン,fall line,,
フォーレターワード,four-letter word,,
フォーン,phone,,
フォーヴ,Fauve,fauve,
フォーヴィスム,Fauvism,,
フカ,,,
フカシ,fib,exaggeration,snow job
フカヒレ,shark fin,,
フカミクサ,tree peony,,
フカミグサ,tree peony,,
フカミスズメダイ,whitetail chromis,,
フガート,fugato,,
フキ,giant butterbur,Japanese sweet coltsfoot,
フキユキノシタ,Saxifraga japonica,,
フクギ,fukugi,happiness tree,
フクジュソウ,pheasant's eye,,
フクロアリクイ,numbat,banded anteater,
フクロウ,owl,,
フクロウオウム,kakapo,owl parrot,
フクロウナギ,pelican eel,,
フクロオオカミ,Tasmanian tiger,thylacine,Tasmanian wolf
フクロギツネ,common brushtail possum,,
フクログマ,koala,,
フクログモ,sac spider,Atypus karschi,
フクロタケ,paddy straw mushroom,straw mushroom,Volvariella volvacea
フクロテナガザル,siamang,,
フクロネコ,quoll,,
フクロムシ,rhizocephala,,
フクロモグラ,southern marsupial mole,,
フクロモモンガ,sugar glider,,
フクロモモンガダマシ,Leadbeater's possum,,
フクロヤツメ,pouched lamprey,wide-mouthed lamprey,
フクロユキノシタ,Albany pitcher plant,,
フグ,puffer fish,blow fish,fugu
フケ,dandruff,,
フゲッタ,fughetta,,
フコイダン,fucoidan,,
フコキサンチン,fucoxanthin,,
フサオマキザル,brown capuchin,tufted capuchin,
フサオマングース,bushy-tailed mongoose,,
フサスグリ,cultivated currant,,
フサフサ,in tufts,tufty,bushy
フサモ,whorl-leaf water milfoil,,
フサルク,futhark,runic alphabet,
フシギウオ,gibberfish,,
フシノキ,Chinese sumac,,
フジ,wisteria,wistaria,
フジアザミ,Fuji thistle,Cirsium purpuratum,
フジウツギ,Japanese butterfly bush,,
フジツボ,acorn barnacle,,
フジナデシコ,Dianthus japonicus,,
フジナベニハゼ,Trimma winchi,,
フジナマコ,Holothuria decorata,,
フジバカマ,thoroughwort,,
フジマメ,hyacinth bean,,
フタ,cover,lid,cap
フタコブラクダ,Bactrian camel,,
フタスジヒメジ,doublebar goatfish,Indian Ocean member of the Parupeneus trifasciatus complex,
フタバアオイ,Asarum caulescens,,
フタバガキ,dipterocarp,,
フタバスズキリュウ,Futabasaurus suzukii,,
フタホシキツネベラ,twospot hogfish,,
フタボシイソハゼ,Lachdebrere's pygmy goby,,
フタユビナマケモノ,two-toed sloth,,
フタリシズカ,Chloranthus serratus,,
フタレイン,phthalein,,
フタロシアニン,phthalocyanine,,
フダンソウ,Swiss chard,silverbeet,
フチドリスズメダイ,Pacific gregory,,
フッ,hah,pooh,pfft
フッカー,hooker,,
フッキング,hooking,,
フック,hook,,
フックボール,hook bowl,,
フックライン,right-to-left-breaking putt,,
フッコ,juvenile Japanese sea perch,,
フッソ,fluorine,,
フッタ,footer,,
フッター,footer,,
フット,foot,,
フットサル,futsal,indoor 5-man football,
フットノート,footnote,,
フットバス,footbath,foot bath,
フットバッグ,footbag,hacky sack,
フットフォールト,foot fault,,
フットブレーキ,foot brake,,
フットプリント,footprint,,
フットボーラー,footballer,football player,
フットボール,football,,
フットポケット,foot pocket portion of a diving fin,,
フットマン,footman,,
フットライト,footlights,limelight,
フットレスト,footrest,,
フットワーク,footwork,,
フッロピーディスク,floppy disk,,
フツ,Hutu,,
フツオタ,listeners' corner,,
フツメン,average-looking guy,,
フデイシ,graptolite,,
フトイ,softstem bulrush,,
フトモモ,rose apple,Malabar plum,jambos
フトモモ,thigh,buttocks,arse
フナ,crucian carp,,
フナガモ,Falkland steamer duck,,
フナクイムシ,shipworm,teredo,
フナムシ,wharf roach,,
フニャフニャ,limpness,soft,limp
フネガイ,Arca avellana,,
フネダコ,winged argonaut,,
フノリ,funori,glue plant,marine alga of the genus Gloiopeltis
フフ,ha ha ha,hee hee hee,
フフフ,ha ha ha,hee hee hee,
フムス,hummus,hommus,humus
フュエル,fuel,,
フュネラルマーチ,funeral march,,
フューエル,fuel,,
フューエルゲージ,fuel gauge,,
フューグ,fugue,,
フュージョン,fusion,,
フューズ,fuse,,
フューダリズム,feudalism,,
フューチャー,future,,
フューチュリズム,futurism,,
フューナラルマーチ,funeral march,,
フューネラルマーチ,funeral march,,
フューラー,fuhrer,fuehrer,leader
フユアオイ,cluster mallow,,
フユイチゴ,Rubus buergeri,,
フユザカラ,winter cherry,winter cherry blossoms,
フユシャク,winter moth,,
フヨウ,cotton rose,Confederate rose,dixie rosemallow
フラ,hula,,
フライ,fried seafood or vegetables in general,deep-frying,fly ball
フライアウト,fly out,,
フライイングバットレス,flying buttress,,
フライキャスチング,fly casting,,
フライギャラリー,fly gallery,,
フライシート,flysheet,,
フライス,milling cutter,,
フライズ,flies,area over the stage of a theater,
フライデー,Friday,,
フライト,flight,fright,
フライトアテンダント,flight attendant,,
フライトエンジニア,flight engineer,,
フライトコントロール,flight control,,
フライトシミュレータ,flight simulator,,
フライトテスト,flight test,,
フライトデータレコーダー,flight data recorder,,
フライトナンバー,flight-number,,
フライトバッグ,flight bag,,
フライトレコーダー,flight recorder,,
フライド,fried,,
フライドエッグ,fried egg,,
フライドオニオン,fried onion,,
フライドチキン,fried chicken,,
フライドポテト,fried potato,French fries,chips
フライバイワイヤー,fly-by-wire,,
フライパン,fry pan,frying pan,
フライフィッシング,fly-fishing,,
フライホイイル,flywheel,,
フライホイール,flywheel,,
フライボール,flyball,,
フライポテト,fried potato,French fries,chips
フライヤー,flier,flyer,fryer
フライング,flying,false start,doing something before the arranged time
フライングゲット,obtaining items such as books, CDs and DVDs before the date they officially go on sale,,
フライングスタート,false start,jumping the gun,flying start
フライングタックル,flying tackle,,
フライングダッチマン,Flying Dutchman,,
フライングディスク,frisbee,flying disc,
フライングバットレス,flying buttress,,
フライングヒル,flying hill,FH,
フラウ,woman,,
フラウンス,flounce,,
フラク,cell,,
フラクショナル,fractional,,
フラクション,cell,faction,splinter group
フラクタル,fractal,,
フラクチュエーション,fluctuation,,
フラクチュオマティクス,fluctuomatics,,
フラグ,flag,tag indicating a future role or status for a character in anime, games, etc.,
フラグシーケンス,flag sequence,,
フラグメンテーション,fragmentation,,
フラグメント,fragment,,
フラグレジスタ,flag register,,
フラゲ,obtaining items such as books, CDs and DVDs before the date they officially go on sale,,
フラジオマイシン,fradiomycin,,
フラジオレット,flageolet,,
フラジョレット,flageolet,,
フラスコ,fresco,,
フラストレーション,frustration,,
フラダンス,hula,hula dance,
フラッキング,fracking,hydraulic fracturing,
フラックス,flux,flax,
フラッグ,flag,,
フラッグキャリア,flag carrier,,
フラッグゲット,obtaining items such as books, CDs and DVDs before the date they officially go on sale,,
フラッグフットボール,flag football,,
フラッシャー,flasher,,
フラッシュ,flash,flashlight,flashbulb
フラッシュオーバー,flash over,flashover,
フラッシュカード,flash memory card,flash card,flashcard
フラッシュガン,flashgun,,
フラッシュゲーム,Flash game,,
フラッシュニュース,news flash,,
フラッシュバック,flashback,,
フラッシュバルブ,flashbulb,flush valve,
フラッシュメモリ,flash memory,,
フラッシュメモリー,flash memory,,
フラッシュライト,flashlight,torch,
フラッシュランプ,flashlamp,,
フラッシュロム,flash ROM,,
フラッシング,flashing,,
フラッター,flutter,,
フラッディング,flooding,,
フラット,flat,level,even
フラットカラー,flat collar,,
フラットケーブル,flat cable,,
フラットシェーディング,flat shading,,
フラットシューズ,flat shoes,,
フラットタックス,flat tax,,
フラットディスプレイ,flat,,
フラットパネル,flat panel,,
フラットパネルディスプレイ,flat panel display,,
フラットパネルモニター,flat panel monitor,,
フラットベットスキャナ,flatbed scanner,,
フラットベッド,flatbed,,
フラットベッドスキャナ,flatbed scanner,,
フラットリスト,flat list,,
フラットレース,flat race,,
フラットロー,small truck,,
フラッドライト,floodlight,,
フラッパー,flapper,,
フラップ,flap,,
フラップポケット,flap pocket,,
フラッペ,frappé,,
フラノ,flannel,,
フラビウイルス,flavivirus,,
フラビン,flavin,,
フラフラ,unsteadily,shakily,staggering
フラフープ,hula hoop,Hula-Hoop,
フラボノイド,flavonoid,,
フラボノール,flavonol,,
フラボン,flavone,,
フラマグ,flywheel magnet,,
フラマン,Fleming,Flemish,
フラミンゴ,flamingo,,
フラメンコ,flamenco,,
フラメンコギター,flamenco guitar,,
フラリッシュ,flourish,flourishing,prospering
フラワー,flower,,
フラワーアレンジメント,flower arrangement,,
フラワーガール,flower girl,,
フラワーシャワー,flower shower,throwing flower petals over the bride and groom after exchanging of vows,
フラワーティー,flower tea,,
フラワーデザイン,floral design,floral decoration,
フラワーポット,flowerpot,,
フラン,franc,flan,open pastry containing custard
フランカー,flanker,,
フランキスカ,francisca,francesca,type of throwing axe
フランク,frank,,
フランクフルター,frankfurter,frank,
フランクフルトソーセージ,frankfurter,frank,
フラングレ,Franglais,,
フランコフォニー,francophonie,francophony,
フランシウム,francium,,
フランシスカ,francisca,francesca,type of throwing axe
フランジ,flange,,
フランジパン,frangipane,,
フランス,France,,
フランスギク,oxeye daisy,marguerite,
フランステレコム,France Telecom,,
フランスデモ,large street demonstration,,
フランスパン,French bread,,
フランスフラン,French franc,,
フランセ,French,,
フランチャイザー,franchisor,franchiser,
フランチャイジー,franchisee,,
フランチャイズ,franchise,,
フランチャイズチェーン,franchise chain,FC,
フランネル,flannel,,
フランベ,flambe,,
フランベルク,flamberge,sword with undulations in the blade,
フランベルグ,flamberge,sword with undulations in the blade,
フランベルジェ,flamberge,sword with undulations in the blade,
フランベルジュ,flamberge,sword with undulations in the blade,
フランボワーズ,raspberry,,
フランポネ,franponais,misuse of French in Japan,
フランヴェルジュ,flamberge,sword with undulations in the blade,
フラー,hurrah,,
フラーレン,fullerene,,
フリア,forward-looking infrared,FLIR,
フリアー,forward-looking infrared,FLIR,
フリカッセ,fricassee,,
フリクション,friction,,
フリクションフィード,friction feed,,
フリクテン,phlycten,,
フリゲート,frigate,,
フリジディティー,frigidity,,
フリスビー,Frisbee,,
フリソデウオ,polka-dot ribbonfish,,
フリソデヤナギ,Salix leucopithecia,,
フリチン,having the penis hang out,,
フリッカ,flicker,,
フリッカフリ,flicker-free,,
フリッカフリー,flicker free,,
フリッカー,flicker,,
フリッカーテスト,flicker test,,
フリッカーフリ,flicker-free,,
フリッカーフリー,flicker-free,,
フリック,flick,,
フリックセット,flicks set,,
フリッター,fritter,,
フリッパー,flipper,swimfin,
フリッピング,flipping,two-timing,changing sides
フリップ,flip,,
フリップフロップ,flip flop,bistable,
フリップブック,flip book,,
フリノロジー,phrenology,,
フリフリ,frilly,fluttery,
フリホレス,frijoles,refried beans,
フリホーレス,frijoles,refried beans,
フリマ,flea market,,
フリューゲル,wing,,
フリューゲルホルン,flugelhorn,fluegelhorn,
フリューゲルホーン,flugelhorn,fluegelhorn,
フリュート,flute,,
フリュートアベック,recorder,,
フリル,frill,,
フリルドシャーク,frilled shark,,
フリンジ,fringe,,
フリンジベネフィット,fringe benefit,,
フリント,flint,,
フリントガラス,flint glass,,
フリー,free,freelance,one-size
フリーアクセスフロア,free access floor,,
フリーアドレス,office system where employees are free to change desk,,
フリーウェア,freeware,,
フリーウェイ,freeway,expressway,motorway
フリーウェー,freeway,expressway,motorway
フリーウエア,freeware,,
フリーウエイト,free weights,,
フリーウエー,freeway,expressway,motorway
フリーエムエル,FreeML,,
フリーエージェント,free agent,,
フリーカルチャー,free culture,,
フリーキック,free kick,,
フリーク,freak,enthusiast,deformed person, animal. etc.
フリークエンシー,frequency,,
フリークライミング,free climbing,,
フリーゲージ,gauge changeable train,,
フリーゲージトレイン,gauge-changing train,gauge-changeable train,
フリーコール,toll-free call,,
フリーサイズ,one size fits all,,
フリーザー,freezer,refrigerator,
フリージア,freesia,,
フリージャズ,free jazz,,
